51,Label,6,0,New
51,Label,7,0,New
51,Label,8,0,New
51,Label,9,0,New
51,Label,10,0,New
51,Label,11,0,New
51,Label,12,0,New
51,Label,13,0,New
51,Label,14,0,New
51,LabelCalc,1,0,New
51,LabelCalc,2,0,New
51,Line,1,0,Changed
51,Shape,1,0,Changed
51,TextBox,1,0,New
51,TextBox,2,0,New
51,TextBox,3,0,New
51,TextBox,4,0,New
51,TextBox,5,0,New
51,TextBox,6,0,New
51,TextBox,7,0,New
51,TextBox,8,0,New
51,TextBox,9,0,New
51,TextBox,10,0,New
51,TextBox,11,0,New
51,TextBox,12,0,New
51,TextBox,13,0,New
51,TextBox,14,0,New
52,'@FORM',1,0,Changed
52,cmdButton,1,8,Changed
52,cmdButton,2,9,Changed
52,cmdButton,3,10,Changed
52,LabelCalc,1,1,Changed
52,LabelCalc,2,2,Changed
52,LabelCalc,3,3,Changed
52,LabelCalc,4,4,Changed
52,LabelCalc,5,5,Changed
52,LabelCalc,6,20,Changed
52,Shape,1,0,Changed
52,TrueGrid,1,7,Changed
53,'@FORM',1,0,Changed
53,Shape,1,0,Changed
53,TextBox,1,0,New
53,TrueGrid,1,1,Changed
54,'@FORM',1,0,Changed
54,cmdButton,1,12,Changed
54,cmdButton,2,9,Changed
54,cmdButton,3,34,Changed
54,cmdButton,4,35,Changed
54,cmdButton,5,36,Changed
54,Label,1,29,Changed
54,LabelCalc,1,6,Changed
54,Line,1,0,Changed
54,Shape,1,0,Changed
54,Shape,2,0,New
54,Shape,3,0,New
54,Shape,4,0,New
54,TrueGrid,1,10,Changed
55,'@FORM',1,0,Changed
55,cmdButton,1,10,Changed
55,cmdButton,2,7,Changed
55,cmdButton,3,32,Changed
55,cmdButton,4,34,Changed
55,Label,1,30,Changed
55,Line,1,0,Changed
55,Shape,1,0,Changed
55,Shape,2,0,New
55,Shape,3,0,New
55,Shape,4,0,New
55,TrueGrid,1,8,Changed
56,'@FORM',1,0,Changed
56,cmdButton,1,9,Changed
56,cmdButton,2,6,Changed
56,cmdButton,3,32,Changed
56,cmdButton,4,32,Changed
56,cmdButton,5,33,Changed
56,cmdButton,6,35,Changed
56,cmdButton,7,8,Changed
56,cmdButton,8,38,Changed
56,Label,1,30,Changed
56,Label,2,25,Changed
56,Label,3,24,Changed
56,Label,4,48,Changed
56,Label,5,0,New
56,Label,6,0,New
56,LabelCalc,1,29,Changed
56,LabelCalc,2,29,Changed
56,LabelCalc,3,27,Changed
56,LabelCalc,4,3,Changed
56,LabelCalc,5,36,Changed
56,LabelCalc,6,39,Changed
56,Line,1,0,Changed
56,Shape,1,0,Changed
56,Shape,2,0,New
56,Shape,3,0,New
56,Shape,4,0,New
56,TrueGrid,1,7,Changed
57,'@F0ORM',1,0,Changed
57,cmdButton,1,6,Changed
57,cmdButton,2,17,Changed
57,cmdButton,3,19,Changed
57,cmdButton,4,0,New
57,cmdButton,5,0,New
57,Label,1,35,Changed
57,LabelCalc,1,22,Changed
57,Line,1,0,Changed
57,Shape,1,0,Changed
57,Shape,2,0,New
57,Shape,3,0,New
57,Shape,4,0,New
57,Shape,5,0,New
57,TrueGrid,1,5,Changed
58,'@FORM',1,0,Changed
58,cmdButton,1,2,Changed
58,cmdButton,2,3,Changed
58,cmdButton,3,4,Changed
58,cmdButton,4,5,Changed
58,cmdButton,5,6,Changed
58,cmdButton,6,8,Changed
58,cmdButton,7,7,Changed
58,cmdButton,8,9,Changed
58,cmdButton,9,0,New
58,cmdButton,10,0,New
58,cmdButton,11,0,New
58,ComboBox,1,0,New
58,Label,1,28,Changed
58,Label,2,0,New
58,Label,3,0,New
58,LabelCalc,1,25,Changed
58,LabelCalc,2,26,Changed
58,LabelCalc,3,27,Changed
58,LabelCalc,4,0,New
58,LabelCalc,5,0,New
58,LabelCalc,6,0,New
58,LabelCalc,7,0,New
58,LabelCalc,8,0,New
58,LabelCalc,9,0,New
58,LabelCalc,10,0,New
58,LabelCalc,11,0,New
58,LabelCalc,12,0,New
58,LabelCalc,13,0,New
58,LabelCalc,14,0,New
58,LabelCalc,15,0,New
58,LabelCalc,16,0,New
58,LabelCalc,17,0,New
58,LabelCalc,18,0,New
58,LabelCalc,19,0,New
58,LabelCalc,20,0,New
58,LabelCalc,21,0,New
58,LabelCalc,22,0,New
58,LabelCalc,23,0,New
58,Line,1,0,Changed
58,Shape,1,0,Changed
58,TrueGrid,1,1,Changed
59,'@FORM',1,0,Changed
59,cmdButton,1,2,Changed
59,cmdButton,2,4,Changed
59,cmdButton,3,5,Changed
59,cmdButton,4,3,Changed
59,cmdButton,5,15,Changed
59,cmdButton,6,16,Changed
59,cmdButton,7,7,Changed
59,cmdButton,8,8,Changed
59,cmdButton,9,9,Changed
59,cmdButton,10,6,Changed
59,cmdButton,11,10,Changed
59,Label,1,31,Changed
59,Label,2,0,New
59,Label,3,0,New
59,LabelCalc,1,28,Changed
59,LabelCalc,2,29,Changed
59,LabelCalc,3,30,Changed
59,LabelCalc,4,34,Changed
59,LabelCalc,5,32,Changed
59,LabelCalc,6,33,Changed
59,LabelCalc,7,0,New
59,LabelCalc,8,0,New
59,LabelCalc,9,0,New
59,LabelCalc,10,0,New
59,LabelCalc,11,0,New
59,LabelCalc,12,0,New
59,LabelCalc,13,0,New
59,LabelCalc,14,0,New
59,LabelCalc,15,0,New
59,Line,1,0,Changed
59,Shape,1,0,Changed
59,TrueGrid,1,1,Changed
60,'@FORM',1,0,Changed
60,cmdButton,1,2,Changed
60,cmdButton,2,3,Changed
60,cmdButton,3,4,Changed
60,cmdButton,4,5,Changed
60,cmdButton,5,0,New
60,cmdButton,6,0,New
60,cmdButton,7,0,New
60,cmdButton,8,0,New
60,cmdButton,9,0,New
60,cmdButton,10,0,New
60,Label,1,24,Changed
60,Label,2,25,Changed
60,Label,3,26,Changed
60,Label,4,0,New
60,LabelCalc,1,21,Changed
60,LabelCalc,2,22,Changed
60,LabelCalc,3,23,Changed
60,LabelCalc,4,0,New
60,LabelCalc,5,0,New
60,LabelCalc,6,0,New
60,LabelCalc,7,0,New
60,LabelCalc,8,0,New
60,LabelCalc,9,0,New
60,LabelCalc,10,0,New
60,LabelCalc,11,0,New
60,LabelCalc,12,0,New
60,LabelCalc,13,0,New
60,LabelCalc,14,0,New
60,LabelCalc,15,0,New
60,LabelCalc,16,0,New
60,LabelCalc,17,0,New
60,LabelCalc,18,0,New
60,LabelCalc,19,0,New
60,LabelCalc,20,0,New
60,LabelCalc,21,0,New
60,LabelCalc,22,0,New
60,LabelCalc,23,0,New
60,LabelCalc,24,0,New
60,LabelCalc,25,0,New
60,LabelCalc,26,0,New
60,Line,1,0,Changed
60,Shape,1,0,Changed
60,TrueGrid,1,1,Changed
61,'@FORM',1,0,Changed
61,cmdButton,1,2,Changed
61,cmdButton,2,3,Changed
61,cmdButton,3,4,Changed
61,Label,1,17,Changed
61,Label,2,25,Changed
61,LabelCalc,1,22,Changed
61,LabelCalc,2,23,Changed
61,LabelCalc,3,24,Changed
61,LabelCalc,4,0,New
61,LabelCalc,5,0,New
61,LabelCalc,6,0,New
61,LabelCalc,7,0,New
61,LabelCalc,8,0,New
61,LabelCalc,9,0,New
61,LabelCalc,10,0,New
61,LabelCalc,11,0,New
61,LabelCalc,12,0,New
61,LabelCalc,13,0,New
61,LabelCalc,14,0,New
61,Line,1,0,Changed
61,Line,2,0,New
61,Shape,1,0,Changed
61,TrueGrid,1,1,Changed
62,'@FORM',1,0,Changed
62,cmdButton,1,2,Changed
62,cmdButton,2,3,Changed
62,cmdButton,3,5,Changed
62,cmdButton,4,6,Changed
62,cmdButton,5,4,Changed
62,cmdButton,6,0,New
62,cmdButton,7,0,New
62,cmdButton,8,0,New
62,Label,1,22,Changed
62,LabelCalc,1,23,Changed
62,LabelCalc,2,24,Changed
62,LabelCalc,3,25,Changed
62,Line,1,0,Changed
62,Shape,1,0,Changed
62,Shape,2,0,Changed
62,Shape,3,0,Changed
62,Shape,4,0,Changed
62,TrueGrid,1,1,Changed
63,'@FORM',1,0,New
63,cmdButton,1,0,New
63,cmdButton,2,0,New
63,cmdButton,3,0,New
63,cmdButton,4,0,New
63,cmdButton,5,0,New
63,cmdButton,6,0,New
63,cmdButton,7,0,New
63,cmdButton,8,0,New
63,cmdButton,9,0,New
63,cmdButton,10,0,New
63,cmdButton,11,0,New
63,cmdButton,12,0,New
63,cmdButton,13,0,New
63,cmdButton,14,0,New
63,cmdButton,15,0,New
63,cmdButton,16,0,New
63,cmdButton,17,0,New
63,cmdButton,18,0,New
63,cmdButton,19,0,New
63,Label,1,0,New
63,LabelCalc,1,0,New
63,LabelCalc,2,0,New
63,LabelCalc,3,0,New
63,LabelCalc,4,0,New
63,LabelCalc,5,0,New
63,LabelCalc,6,0,New
63,Line,1,0,New
63,Shape,1,0,New
63,Shape,2,0,New
63,Shape,3,0,New
63,TrueGrid,1,0,New
64,'@FORM',1,0,New
64,cmdButton,1,0,New
64,cmdButton,2,0,New
64,cmdButton,3,0,New
64,cmdButton,4,0,New
64,Label,1,0,New
64,Label,2,0,New
64,Label,3,0,New
64,LabelCalc,1,0,New
64,LabelCalc,2,0,New
64,LabelCalc,3,0,New
64,Line,1,0,New
64,Shape,1,0,New
64,TrueGrid,1,0,New
65,'@FORM',1,0,New
65,cmdButton,1,0,New
65,cmdButton,2,0,New
65,cmdButton,3,0,New
65,cmdButton,4,0,New
65,Label,1,0,New
65,Label,2,0,New
65,Label,3,0,New
65,LabelCalc,1,0,New
65,LabelCalc,2,0,New
65,LabelCalc,3,0,New
65,Line,1,0,New
65,Shape,1,0,New
65,TrueGrid,1,0,New
66,'@FORM',1,0,New
66,cmdButton,1,0,New
66,cmdButton,2,0,New
66,cmdButton,3,0,New
66,cmdButton,4,0,New
66,cmdButton,5,0,New
66,Label,1,0,New
66,LabelCalc,1,0,New
66,LabelCalc,2,0,New
66,LabelCalc,3,0,New
66,LabelCalc,4,0,New
66,Line,1,0,New
66,Shape,1,0,New
66,Shape,2,0,New
66,Shape,3,0,New
66,Shape,4,0,New
66,TrueGrid,1,0,New
