1,'@FORM',1,0,Changed
1,cmdButton,1,10,Changed
1,cmdButton,2,11,Changed
1,cmdButton,3,12,Changed
1,cmdButton,4,13,Changed
1,Label,7,62,Changed
1,Label,8,58,Changed
1,Label,9,0,New
1,Label,10,0,New
1,LabelCalc,2,52,Changed
1,LabelCalc,3,53,Changed
1,Line,1,0,Changed
1,Shape,1,0,Changed
1,TextBox,1,2,Changed
1,TextBox,2,13,Changed
1,TextBox,9,42,Changed
1,TextBox,11,9,Changed
1,TextBox,12,59,Changed
1,TextBox,15,0,New
1,TextBox,16,0,New
5,'@FORM',1,0,Changed
5,cmdButton,1,10,Changed
5,cmdButton,2,11,Changed
5,cmdButton,3,16,Changed
5,cmdButton,4,23,Changed
5,Label,9,60,Changed
5,Label,10,0,New
5,Label,11,0,New
5,LabelCalc,22,0,New
5,LabelCalc,23,0,New
5,Line,1,0,Changed
5,Shape,1,0,Changed
5,TextBox,11,9,Changed
14,'@FORM',1,0,Changed
14,cmdButton,2,18,Changed
14,LabelCalc,3,40,Changed
14,LabelCalc,4,45,Changed
14,LabelCalc,7,58,Changed
14,LabelCalc,8,62,Changed
14,LabelCalc,9,62,Changed
14,LabelCalc,18,64,Changed
14,LabelCalc,20,68,Changed
14,LabelCalc,21,63,Changed
14,LabelCalc,22,77,Changed
14,LabelCalc,23,71,Changed
14,LabelCalc,24,79,Changed
14,LabelCalc,26,83,Changed
14,LabelCalc,27,87,Changed
14,LabelCalc,28,75,Changed
14,LabelCalc,29,76,Changed
14,LabelCalc,30,79,Changed
14,LabelCalc,31,80,Changed
14,LabelCalc,32,77,Changed
14,LabelCalc,33,86,Changed
14,LabelCalc,34,70,Changed
14,LabelCalc,35,87,Changed
14,LabelCalc,36,88,Changed
14,LabelCalc,37,87,Changed
14,LabelCalc,40,91,Changed
14,LabelCalc,41,92,Changed
14,LabelCalc,42,93,Changed
14,LabelCalc,43,94,Changed
14,Line,1,0,Changed
14,Shape,1,0,Changed
14,TextBox,1,24,Changed
14,TextBox,2,25,Changed
14,TextBox,3,26,Changed
14,TextBox,4,28,Changed
14,TextBox,5,31,Changed
14,TextBox,6,30,Changed
14,TextBox,7,32,Changed
14,TextBox,11,38,Changed
14,TextBox,12,53,Changed
14,TextBox,13,57,Changed
14,TextBox,14,61,Changed
14,TextBox,15,63,Changed
14,TextBox,16,80,Changed
14,TextBox,17,75,Changed
14,TextBox,18,77,Changed
14,TextBox,19,82,Changed
14,TextBox,20,84,Changed
14,TextBox,21,85,Changed
14,TextBox,22,86,Changed
14,TextBox,23,89,Changed
14,TextBox,24,90,Changed
14,TrueGrid,1,16,Changed
14,TrueGrid,2,14,Changed
16,'@FORM',1,0,Changed
16,cmdButton,3,4,Changed
16,cmdButton,6,3,Changed
16,LabelCalc,1,30,Changed
16,LabelCalc,2,35,Changed
16,LabelCalc,4,38,Changed
16,LabelCalc,5,41,Changed
16,LabelCalc,6,16,Changed
16,LabelCalc,7,44,Changed
16,LabelCalc,8,45,Changed
16,LabelCalc,9,46,Changed
16,LabelCalc,10,47,Changed
16,Line,1,0,Changed
16,Shape,1,0,Changed
16,Shape,2,0,Changed
16,Shape,4,0,Changed
16,Shape,5,0,Changed
16,TextBox,1,24,Changed
16,TextBox,2,25,Changed
16,TextBox,3,27,Changed
16,TextBox,4,34,Changed
16,TextBox,5,32,Changed
16,TextBox,6,33,Changed
16,TextBox,7,36,Changed
16,TextBox,8,37,Changed
16,TextBox,9,39,Changed
16,TextBox,10,40,Changed
16,TextBox,11,42,Changed
16,TextBox,12,43,Changed
16,TextBox,13,48,Changed
16,TrueGrid,1,1,Changed
24,'@FORM',1,0,Changed
24,LabelCalc,2,1,Changed
27,'@FORM',1,0,Changed
27,cmdButton,4,4,Changed
27,cmdButton,5,3,Changed
27,LabelCalc,1,27,Changed
27,LabelCalc,2,28,Changed
27,LabelCalc,3,31,Changed
27,LabelCalc,4,32,Changed
27,LabelCalc,5,37,Changed
27,LabelCalc,6,36,Changed
27,LabelCalc,7,39,Changed
27,LabelCalc,8,40,Changed
27,LabelCalc,9,40,Changed
27,LabelCalc,10,44,Changed
27,Line,1,0,Changed
27,Shape,1,0,Changed
27,Shape,2,0,Changed
27,Shape,3,0,Changed
27,Shape,5,0,Changed
27,TextBox,1,20,Changed
27,TextBox,2,21,Changed
27,TextBox,3,22,Changed
27,TextBox,4,24,Changed
27,TextBox,5,26,Changed
27,TextBox,6,29,Changed
27,TextBox,7,30,Changed
27,TextBox,8,33,Changed
27,TextBox,9,35,Changed
27,TextBox,10,41,Changed
27,TrueGrid,1,1,Changed
29,'@FORM',1,0,Changed
29,cmdButton,1,8,Changed
29,cmdButton,2,9,Changed
29,Label,8,38,Changed
29,Label,9,0,New
29,Label,10,0,New
29,LabelCalc,4,44,Changed
29,LabelCalc,5,0,New
29,LabelCalc,6,0,New
29,Line,1,0,Changed
29,Shape,1,0,Changed
29,TextBox,9,7,Changed

