66,CheckBox,2,4,Deleted
67,cmdButton,3,13,Deleted
67,cmdButton,4,11,Deleted
67,cmdButton,5,18,Deleted
67,cmdButton,6,19,Deleted
67,cmdButton,7,21,Deleted
67,cmdButton,8,20,Deleted
67,cmdButton,9,15,Deleted
67,ComboBox,1,12,Deleted
67,Label,5,40,Deleted
67,Label,6,50,Deleted
67,Label,7,51,Deleted
67,Label,8,52,Deleted
67,Label,9,53,Deleted
67,Label,10,55,Deleted
67,Label,11,56,Deleted
67,Label,12,57,Deleted
67,Label,13,58,Deleted
67,Label,14,59,Deleted
67,Shape,2,0,Deleted
67,Shape,3,0,Deleted
68,Image,1,0,Deleted
69,Label,2,78,Deleted
69,Label,3,55,Deleted
69,Label,4,56,Deleted
69,Label,5,58,Deleted
69,Label,6,60,Deleted
69,Label,7,61,Deleted
69,Label,8,53,Deleted
69,Label,9,64,Deleted
69,Label,10,79,Deleted
69,Label,11,86,Deleted
69,Label,12,87,Deleted
69,Label,13,112,Deleted
69,LabelCalc,1,89,Deleted
69,LabelCalc,2,90,Deleted
69,LabelCalc,3,1,Deleted
69,LabelCalc,4,92,Deleted
69,LabelCalc,5,93,Deleted
69,LabelCalc,6,2,Deleted
69,LabelCalc,7,95,Deleted
69,LabelCalc,8,96,Deleted
69,LabelCalc,9,97,Deleted
69,LabelCalc,10,98,Deleted
69,LabelCalc,11,99,Deleted
69,LabelCalc,12,122,Deleted
69,LabelCalc,13,101,Deleted
69,LabelCalc,14,102,Deleted
69,LabelCalc,15,103,Deleted
69,LabelCalc,16,104,Deleted
69,LabelCalc,17,105,Deleted
69,LabelCalc,18,106,Deleted
69,LabelCalc,19,3,Deleted
69,LabelCalc,20,4,Deleted
69,LabelCalc,21,5,Deleted
69,LabelCalc,22,6,Deleted
69,LabelCalc,23,7,Deleted
69,LabelCalc,24,8,Deleted
69,LabelCalc,25,71,Deleted
69,LabelCalc,26,72,Deleted
69,LabelCalc,27,73,Deleted
69,LabelCalc,28,74,Deleted
69,LabelCalc,29,75,Deleted
69,LabelCalc,30,76,Deleted
69,LabelCalc,31,77,Deleted
69,LabelCalc,32,78,Deleted
69,LabelCalc,33,79,Deleted
69,LabelCalc,34,80,Deleted
69,LabelCalc,35,81,Deleted
69,LabelCalc,36,82,Deleted
69,LabelCalc,37,83,Deleted
69,LabelCalc,38,84,Deleted
69,LabelCalc,39,85,Deleted
69,LabelCalc,40,86,Deleted
69,LabelCalc,41,87,Deleted
69,LabelCalc,42,88,Deleted
69,LabelCalc,43,89,Deleted
69,LabelCalc,44,90,Deleted
69,LabelCalc,45,91,Deleted
69,LabelCalc,46,92,Deleted
69,LabelCalc,47,93,Deleted
69,LabelCalc,48,94,Deleted
69,LabelCalc,49,95,Deleted
69,LabelCalc,50,96,Deleted
69,LabelCalc,51,97,Deleted
69,LabelCalc,52,98,Deleted
69,LabelCalc,53,99,Deleted
69,LabelCalc,54,100,Deleted
69,LabelCalc,55,101,Deleted
69,LabelCalc,56,102,Deleted
70,ComboBox,1,1,Deleted
70,ComboBox,2,3,Deleted
70,ComboBox,3,8,Deleted
70,ComboBox,4,8,Deleted
70,ComboBox,5,13,Deleted
70,ComboBox,6,2,Deleted
67,LabelCalc,3,4,Deleted
67,LabelCalc,4,2,Deleted
67,LabelCalc,5,3,Deleted
67,LabelCalc,6,46,Deleted
67,LabelCalc,7,47,Deleted
67,LabelCalc,8,8,Deleted
67,LabelCalc,9,10,Deleted
67,LabelCalc,10,42,Deleted
67,LabelCalc,11,43,Deleted
67,LabelCalc,12,44,Deleted
67,LabelCalc,13,48,Deleted
67,LabelCalc,14,49,Deleted
67,LabelCalc,15,53,Deleted
67,LabelCalc,16,7,Deleted
66,TrueGrid,1,6,Deleted
68,Line,1,0,Deleted
69,cmdButton,2,11,Deleted
69,cmdButton,3,12,Deleted
69,cmdButton,4,14,Deleted
69,cmdButton,5,13,Deleted
69,cmdButton,6,15,Deleted
69,cmdButton,7,17,Deleted
69,cmdButton,8,16,Deleted
69,cmdButton,9,18,Deleted
69,cmdButton,10,19,Deleted
69,cmdButton,11,20,Deleted
69,cmdButton,12,22,Deleted
69,cmdButton,13,21,Deleted
69,cmdButton,14,23,Deleted
69,cmdButton,15,24,Deleted
69,cmdButton,16,25,Deleted
69,cmdButton,17,9,Deleted
69,Line,2,0,Deleted
69,Line,3,0,Deleted
